JiangNing,45.45454545454545
JianYe,56.99715014249286
JianYe,57.4712643678161
GuLou,76.76315368623061
QinHuai,71.46047342563644
JiangNing,17.24137931034483
QinHuai,36.36363636363637
QiXia,33.333333333333336
GuLou,55.63282336578581
QinHuai,75.0
JiangNing,51.72413793103448
Pukou,28.089887640449444
JiangNing,40.58042302016725
JianYe,116.90647482014387
QiXia,25.023459493274945
GuLou,350.0
QiXia,30.12048192771084
GuLou,54.29864253393665
GuLou,54.108216432865724
Pukou,22.893772893772894
JianYe,82.14285714285714
GuLou,47.61904761904761
QiXia,60.1829561868079
QiXia,56.19047619047619
QinHuai,62.5
JiangNing,47.368421052631575
JianYe,54.43037974683544
JiangNing,55.555555555555564
QiXia,31.11111111111111
XuanWu,21.05263157894737
QinHuai,34.21052631578947
Pukou,29.33333333333333
JiangNing,46.153846153846146
QiXia,19.226660969878235
QinHuai,69.53339432753889
QinHuai,208.5
QiXia,52.91005291005291
QinHuai,37.647058823529406
YuHuaTai,45.45454545454545
GuLou,58.208955223880594
QinHuai,42.857142857142854
XuanWu,76.0
JiangNing,32.95454545454545
QinHuai,50.5050505050505
JiangNing,8.999550022498875
JiangNing,60.56527590847914
JiangNing,47.69230769230769
GuLou,58.33333333333334
GuLou,64.39393939393939
JiangNing,34.82142857142857
Pukou,50.0
JiangNing,51.07761305593622
QiXia,37.5
XuanWu,125.0
GuLou,76.59574468085106
XuanWu,48.387096774193544
QiXia,69.04761904761905
XuanWu,41.36582430806257
GuLou,60.7869142351901
XuanWu,114.58333333333331
QiXia,26.0
GuLou,49.13346435590495
JiangNing,58.82352941176471
QiXia,37.735849056603776
GuLou,52.30769230769231
XuanWu,74.58710708577517
QinHuai,50.5050505050505
JianYe,50.0
QiXia,85.71428571428571
JiangNing,25.86206896551724
QiXia,54.54545454545455
XuanWu,71.05263157894737
JiangNing,17.322834645669293
JiangNing,67.64705882352939
QinHuai,41.66666666666666
GuLou,65.0
JiangNing,24.319629415170823
GuLou,39.85507246376812
JiangNing,38.62122236168775
JiangNing,19.791666666666668
GuLou,76.92307692307692
Pukou,14.044943820224717
JiangNing,18.33333333333333
JiangNing,20.8
Pukou,18.181818181818183
Pukou,25.882352941176467
QinHuai,89.65114012862989
Pukou,28.57142857142857
QinHuai,153.28719723183391
GuLou,73.95234182415776
QiXia,44.873538210497685
JiangNing,44.444444444444436
Pukou,56.14035087719297
JianYe,46.66666666666666
Pukou,18.978102189781023
Pukou,26.59574468085107
JiangNing,33.68421052631579
XuanWu,55.3381777529346
JianYe,37.323943661971825
QiXia,81.30081300813008
XuanWu,50.0
GuLou,66.0377358490566
Pukou,27.811769941039053
Pukou,28.089887640449444
Pukou,41.509433962264154
Pukou,22.91666666666667
JiangNing,32.73809523809524
QiXia,37.61755485893417
六合,13.636363636363635
JiangNing,11.176470588235292
Pukou,24.39024390243902
JiangNing,44.70588235294117
JiangNing,51.111111111111114
JiangNing,50.0
GuLou,70.45454545454545
QinHuai,48.17419789960497
JiangNing,27.17391304347826
QiXia,43.846153846153854
QinHuai,56.31783739504403
GuLou,46.66666666666666
XuanWu,89.16323731138546
JiangNing,25.714285714285715
JianYe,60.0
YuHuaTai,163.4472511144131
QinHuai,68.0
GuLou,40.472721385785974
GuLou,38.35425383542538
JiangNing,25.84269662921348
JiangNing,33.333333333333336
JianYe,40.55944055944056
GuLou,54.263565891472865
Pukou,52.5
GuLou,118.75
Pukou,23.595505617977533
Pukou,24.444444444444446
QiXia,54.01147743895577
QiXia,45.88235294117647
JianYe,93.5056103366202
QiXia,29.243186337583342
JiangNing,37.38317757009346
JiangNing,24.409448818897637
QinHuai,53.75
QiXia,46.66666666666666
JianYe,73.86363636363636
Pukou,33.057851239669425
XuanWu,42.307692307692314
JiangNing,50.98980203959209
Pukou,23.63636363636364
Pukou,31.42857142857143
QiXia,30.76923076923077
QinHuai,101.48849797023004
GuLou,56.239015817223205
JianYe,40.65040650406504
GuLou,47.53855905345446
QiXia,37.4276964954066
Pukou,24.324324324324326
GuLou,60.0
QiXia,44.615384615384606
Pukou,20.37037037037037
Pukou,24.41860465116279
GuLou,51.939058171745145
JianYe,93.4065934065934
JiangNing,28.96551724137931
JianYe,71.87350263536176
QiXia,26.984126984126984
Pukou,28.40909090909091
六合,30.0
XuanWu,66.08969315499607
YuHuaTai,55.555555555555564
QinHuai,77.5
QiXia,40.0
QinHuai,49.73945997157745
QiXia,44.87179487179486
LiShui,21.12676056338028
JianYe,54.94505494505494
JiangNing,18.27944704672684
JianYe,79.91475759190197
JiangNing,62.96296296296296
GuLou,61.111111111111114
JianYe,98.76543209876543
JiangNing,27.908015181960263
JianYe,41.73913043478261
XuanWu,93.75
JianYe,47.58620689655172
QiXia,34.89879349885332
JiangNing,46.2962962962963
GuLou,48.721071863581
Pukou,32.394366197183096
QiXia,38.202247191011246
Pukou,60.0
JiangNing,29.54545454545455
QinHuai,45.10599909788002
Pukou,24.29906542056075
GuLou,56.1700656757691
QinHuai,46.153846153846146
JiangNing,120.99447513812154
QiXia,66.66666666666667
JiangNing,10.0
JiangNing,90.07121910347715
JiangNing,53.47593582887701
QiXia,58.82352941176471
JiangNing,25.0
GuLou,45.88235294117647
GuLou,79.76794778825236
QiXia,67.69825918762089
QiXia,100.0
Pukou,21.05263157894737
GuLou,53.352303041081285
QiXia,20.98765432098765
JiangNing,18.96551724137931
QinHuai,69.14639961850264
JianYe,50.0
JiangNing,68.1044267877412
Pukou,23.07692307692308
JiangNing,25.88996763754045
JianYe,46.42857142857143
Pukou,41.42857142857143
